Reporter Countries,Partner Countries,Element,Item,Unit,Y2021
Senegal,"China, mainland",Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,30578.0
Senegal,Côte d'Ivoire,Import Quantity,Maize (corn),tonnes,2.5
Senegal,France,Import Quantity,Maize (corn),tonnes,2.92
Senegal,France,Export Quantity,Maize (corn),tonnes,3.29
Senegal,France,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,89.0
Senegal,France,Import Quantity,Wheat,tonnes,184162.0
Senegal,Gambia,Export Quantity,Maize (corn),tonnes,120.0
Senegal,Guinea,Export Quantity,Maize (corn),tonnes,40.0
Senegal,Guinea-Bissau,Export Quantity,"Rice, paddy (rice milled equivalent)",tonnes,2501.0
Senegal,India,Import Quantity,Maize (corn),tonnes,6056.3
Senegal,India,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,894833.0
Senegal,India,Import Quantity,Wheat,tonnes,0.62
Senegal,Indonesia,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,2905.0
Senegal,Italy,Import Quantity,Maize (corn),tonnes,0.2
Senegal,Italy,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,10.0
Senegal,Lebanon,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,3.0
Senegal,Lebanon,Export Quantity,"Rice, paddy (rice milled equivalent)",tonnes,5.0
Senegal,Lithuania,Import Quantity,Wheat,tonnes,23439.0
Senegal,Malawi,Import Quantity,Maize (corn),tonnes,57.0
Senegal,Mali,Export Quantity,"Rice, paddy (rice milled equivalent)",tonnes,93382.0
Senegal,Mali,Export Quantity,Wheat,tonnes,7500.0
Senegal,Mauritania,Export Quantity,"Rice, paddy (rice milled equivalent)",tonnes,275.0
Senegal,Morocco,Export Quantity,"Rice, paddy (rice milled equivalent)",tonnes,48.0
Senegal,Myanmar,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,575.0
Senegal,Pakistan,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,39442.0
Senegal,Panama,Import Quantity,Maize (corn),tonnes,25.0
Senegal,Paraguay,Import Quantity,Maize (corn),tonnes,30891.1
Senegal,Paraguay,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,135.0
Senegal,Philippines,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,94.0
Senegal,Russian Federation,Import Quantity,Wheat,tonnes,410249.0
Senegal,Saudi Arabia,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,2.0
Senegal,Spain,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,150.0
Senegal,Sweden,Import Quantity,Maize (corn),tonnes,5000.0
Senegal,Switzerland,Import Quantity,Maize (corn),tonnes,8000.0
Senegal,Thailand,Import Quantity,Maize (corn),tonnes,52.7
Senegal,Thailand,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,109955.0
Senegal,Türkiye,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,1.0
Senegal,Ukraine,Import Quantity,Wheat,tonnes,8000.0
Senegal,United Arab Emirates,Import Quantity,Maize (corn),tonnes,1.35
Senegal,United Arab Emirates,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,1169.0
Senegal,United Kingdom of Great Britain and Northern Ireland,Import Quantity,Maize (corn),tonnes,0.42
Senegal,United Kingdom of Great Britain and Northern Ireland,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,0.0
Senegal,United States of America,Import Quantity,Maize (corn),tonnes,1.09
Senegal,United States of America,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,7225.0
Senegal,United States of America,Import Quantity,Wheat,tonnes,10.0
Senegal,United States of America,Export Quantity,Wheat,tonnes,0.15
Senegal,Uruguay,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,17302.0
Senegal,Viet Nam,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,165.0
Senegal,Viet Nam,Import Quantity,Wheat,tonnes,2250.0
Serbia,Albania,Export Quantity,Maize (corn),tonnes,70577.46
Serbia,Albania,Export Quantity,Wheat,tonnes,46918.82
Serbia,Australia,Export Quantity,"Rice, paddy (rice milled equivalent)",tonnes,0.0
Serbia,Austria,Import Quantity,Maize (corn),tonnes,82.38
Serbia,Austria,Export Quantity,Maize (corn),tonnes,158391.59
Serbia,Austria,Import Quantity,Wheat,tonnes,143.03
Serbia,Austria,Export Quantity,Wheat,tonnes,8009.21
Serbia,Azerbaijan,Export Quantity,Maize (corn),tonnes,241.23
Serbia,Belarus,Export Quantity,Maize (corn),tonnes,153.46
Serbia,Belgium,Import Quantity,Maize (corn),tonnes,0.02
Serbia,Belgium,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,39.0
Serbia,Bosnia and Herzegovina,Import Quantity,Maize (corn),tonnes,282.99
Serbia,Bosnia and Herzegovina,Export Quantity,Maize (corn),tonnes,127570.37
Serbia,Bosnia and Herzegovina,Export Quantity,"Rice, paddy (rice milled equivalent)",tonnes,568.0
Serbia,Bosnia and Herzegovina,Import Quantity,Wheat,tonnes,14.82
Serbia,Bosnia and Herzegovina,Export Quantity,Wheat,tonnes,67781.18
Serbia,Bulgaria,Export Quantity,Maize (corn),tonnes,13633.37
Serbia,Bulgaria,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,496.0
Serbia,Bulgaria,Export Quantity,Wheat,tonnes,24.05
Serbia,Cambodia,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,11.0
Serbia,Canada,Export Quantity,Wheat,tonnes,1.06
Serbia,Chile,Import Quantity,Maize (corn),tonnes,180.75
Serbia,Chile,Export Quantity,Maize (corn),tonnes,0.03
Serbia,"China, mainland",Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,1146.0
Serbia,Croatia,Import Quantity,Maize (corn),tonnes,316.77
Serbia,Croatia,Export Quantity,Maize (corn),tonnes,13604.43
Serbia,Croatia,Import Quantity,Wheat,tonnes,33.91
Serbia,Croatia,Export Quantity,Wheat,tonnes,7370.96
Serbia,Czechia,Export Quantity,Maize (corn),tonnes,7.27
Serbia,Czechia,Import Quantity,Wheat,tonnes,3.52
Serbia,France,Import Quantity,Maize (corn),tonnes,1402.08
Serbia,France,Export Quantity,Maize (corn),tonnes,453.19
Serbia,France,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,3.0
Serbia,France,Import Quantity,Wheat,tonnes,201.51
Serbia,Georgia,Export Quantity,Maize (corn),tonnes,40.54
Serbia,Germany,Import Quantity,Maize (corn),tonnes,39.4
Serbia,Germany,Export Quantity,Maize (corn),tonnes,4081.99
Serbia,Germany,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,5.0
Serbia,Germany,Import Quantity,Wheat,tonnes,7.46
Serbia,Germany,Export Quantity,Wheat,tonnes,1172.17
Serbia,Greece,Import Quantity,Maize (corn),tonnes,0.95
Serbia,Greece,Export Quantity,Maize (corn),tonnes,7123.02
Serbia,Greece,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,567.0
Serbia,Greece,Export Quantity,"Rice, paddy (rice milled equivalent)",tonnes,0.0
Serbia,Greece,Export Quantity,Wheat,tonnes,54.7
Serbia,Hungary,Import Quantity,Maize (corn),tonnes,1349.42
Serbia,Hungary,Export Quantity,Maize (corn),tonnes,148199.99
Serbia,Hungary,Import Quantity,Wheat,tonnes,287.05
Serbia,Hungary,Export Quantity,Wheat,tonnes,59.0
Serbia,India,Import Quantity,Maize (corn),tonnes,0.14
Serbia,India,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,2375.0
Serbia,Iran (Islamic Republic of),Export Quantity,Maize (corn),tonnes,43.0
Serbia,Iraq,Export Quantity,Maize (corn),tonnes,467.09
Serbia,Italy,Import Quantity,Maize (corn),tonnes,589.73
Serbia,Italy,Export Quantity,Maize (corn),tonnes,418696.35
Serbia,Italy,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,3223.0
Serbia,Italy,Import Quantity,Wheat,tonnes,578.02
Serbia,Italy,Export Quantity,Wheat,tonnes,340218.7
Serbia,Kazakhstan,Export Quantity,Maize (corn),tonnes,50.06
Serbia,Kyrgyzstan,Export Quantity,Maize (corn),tonnes,4.67
Serbia,Mexico,Import Quantity,Maize (corn),tonnes,0.72
Serbia,Montenegro,Import Quantity,Maize (corn),tonnes,1.8
Serbia,Montenegro,Export Quantity,Maize (corn),tonnes,24723.35
Serbia,Montenegro,Export Quantity,"Rice, paddy (rice milled equivalent)",tonnes,169.0
Serbia,Montenegro,Export Quantity,Wheat,tonnes,9230.65
Serbia,Morocco,Export Quantity,Maize (corn),tonnes,22.09
Serbia,Myanmar,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,721.0
Serbia,Netherlands (Kingdom of the),Export Quantity,Maize (corn),tonnes,3468.08
Serbia,Netherlands (Kingdom of the),Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,14.0
Serbia,Netherlands (Kingdom of the),Import Quantity,Wheat,tonnes,0.3
Serbia,North Macedonia,Export Quantity,Maize (corn),tonnes,57439.67
Serbia,North Macedonia,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,2025.0
Serbia,North Macedonia,Export Quantity,"Rice, paddy (rice milled equivalent)",tonnes,20.0
Serbia,North Macedonia,Import Quantity,Wheat,tonnes,15.0
Serbia,North Macedonia,Export Quantity,Wheat,tonnes,66553.59
Serbia,Pakistan,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,936.0
Serbia,Republic of Moldova,Import Quantity,Maize (corn),tonnes,21.9
Serbia,Republic of Moldova,Export Quantity,Maize (corn),tonnes,84.67
Serbia,Romania,Import Quantity,Maize (corn),tonnes,445.01
Serbia,Romania,Export Quantity,Maize (corn),tonnes,1243270.84
Serbia,Romania,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,356.0
Serbia,Romania,Import Quantity,Wheat,tonnes,45.1
Serbia,Romania,Export Quantity,Wheat,tonnes,521462.51
Serbia,Russian Federation,Import Quantity,Maize (corn),tonnes,105.69
Serbia,Russian Federation,Export Quantity,Maize (corn),tonnes,2389.1
Serbia,Russian Federation,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,21.0
Serbia,Russian Federation,Import Quantity,Wheat,tonnes,63.42
Serbia,Seychelles,Export Quantity,Maize (corn),tonnes,2426.56
Serbia,Slovakia,Import Quantity,Maize (corn),tonnes,19.21
Serbia,Slovakia,Export Quantity,Maize (corn),tonnes,119.78
Serbia,Slovakia,Export Quantity,Wheat,tonnes,6.0
Serbia,Slovenia,Import Quantity,Maize (corn),tonnes,2.83
Serbia,Slovenia,Export Quantity,Maize (corn),tonnes,286.62
Serbia,Slovenia,Export Quantity,Wheat,tonnes,519.66
Serbia,Spain,Import Quantity,Maize (corn),tonnes,1.13
Serbia,Spain,Export Quantity,Maize (corn),tonnes,10.69
Serbia,Spain,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,0.0
Serbia,Switzerland,Export Quantity,Wheat,tonnes,1416.41
Serbia,Thailand,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,149.0
Serbia,Türkiye,Import Quantity,Maize (corn),tonnes,20.91
Serbia,Türkiye,Export Quantity,Maize (corn),tonnes,2341.84
Serbia,Türkiye,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,206.0
Serbia,Ukraine,Import Quantity,Maize (corn),tonnes,47.71
Serbia,Ukraine,Export Quantity,Maize (corn),tonnes,345.13
Serbia,Ukraine,Import Quantity,Wheat,tonnes,5.0
Serbia,Ukraine,Export Quantity,Wheat,tonnes,52.2
Serbia,United Arab Emirates,Export Quantity,Maize (corn),tonnes,124.32
Serbia,United Kingdom of Great Britain and Northern Ireland,Import Quantity,Maize (corn),tonnes,0.0
Serbia,United Kingdom of Great Britain and Northern Ireland,Export Quantity,Wheat,tonnes,0.6
Serbia,United States of America,Import Quantity,Maize (corn),tonnes,6.32
Serbia,United States of America,Export Quantity,Maize (corn),tonnes,7.55
Serbia,United States of America,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,0.0
Serbia,United States of America,Export Quantity,"Rice, paddy (rice milled equivalent)",tonnes,7.0
Serbia,United States of America,Export Quantity,Wheat,tonnes,1.0
Serbia,Uzbekistan,Export Quantity,Maize (corn),tonnes,234.95
Serbia,Viet Nam,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,79.0
Seychelles,Belgium,Import Quantity,Maize (corn),tonnes,0.11
Seychelles,Belgium,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,7.0
Seychelles,Belgium,Import Quantity,Wheat,tonnes,0.07
Seychelles,"China, Taiwan Province of",Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,5.0
Seychelles,Egypt,Import Quantity,Maize (corn),tonnes,4.33
Seychelles,France,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,0.0
Seychelles,India,Import Quantity,Maize (corn),tonnes,4025.4
Seychelles,India,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,5864.0
Seychelles,India,Import Quantity,Wheat,tonnes,108.4
Seychelles,Malaysia,Import Quantity,Maize (corn),tonnes,0.79
Seychelles,Pakistan,Import Quantity,Maize (corn),tonnes,1006.0
Seychelles,Pakistan,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,54.0
Seychelles,Serbia,Import Quantity,Maize (corn),tonnes,2426.56
Seychelles,Singapore,Import Quantity,Maize (corn),tonnes,0.27
Seychelles,South Africa,Import Quantity,Maize (corn),tonnes,403.58
Seychelles,South Africa,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,3.0
Seychelles,Sri Lanka,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,4.0
Seychelles,Thailand,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,0.0
Seychelles,Türkiye,Import Quantity,Maize (corn),tonnes,6.8
Seychelles,Ukraine,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,0.0
Seychelles,United Arab Emirates,Import Quantity,Maize (corn),tonnes,5.9
Seychelles,United Arab Emirates,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,214.0
Seychelles,United Arab Emirates,Import Quantity,Wheat,tonnes,0.0
Seychelles,Zimbabwe,Export Quantity,Wheat,tonnes,1000.0
Sierra Leone,Argentina,Import Quantity,Maize (corn),tonnes,338.0
Sierra Leone,Australia,Export Quantity,"Rice, paddy (rice milled equivalent)",tonnes,17.0
Sierra Leone,Brazil,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,24.0
Sierra Leone,Burkina Faso,Import Quantity,Maize (corn),tonnes,22.0
Sierra Leone,Burkina Faso,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,105.0
Sierra Leone,Canada,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,5.0
Sierra Leone,"China, mainland",Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,189500.0
Sierra Leone,"China, Taiwan Province of",Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,800.0
Sierra Leone,France,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,0.0
Sierra Leone,India,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,122060.0
Sierra Leone,India,Import Quantity,Wheat,tonnes,1.34
Sierra Leone,Lebanon,Import Quantity,Maize (corn),tonnes,0.32
Sierra Leone,Lebanon,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,1.0
Sierra Leone,Lebanon,Import Quantity,Wheat,tonnes,0.25
Sierra Leone,Pakistan,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,1194.0
Sierra Leone,South Africa,Import Quantity,Maize (corn),tonnes,50.37
Sierra Leone,Spain,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,2.0
Sierra Leone,Thailand,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,325.0
Sierra Leone,Türkiye,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,1.0
Sierra Leone,Türkiye,Import Quantity,Wheat,tonnes,10047.02
Sierra Leone,Ukraine,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,0.0
Sierra Leone,United Arab Emirates,Import Quantity,Maize (corn),tonnes,0.45
Sierra Leone,United Arab Emirates,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,3.0
Sierra Leone,United Kingdom of Great Britain and Northern Ireland,Export Quantity,"Rice, paddy (rice milled equivalent)",tonnes,1.0
Sierra Leone,United States of America,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,1490.0
Singapore,Argentina,Import Quantity,Maize (corn),tonnes,0.0
Singapore,Australia,Import Quantity,Maize (corn),tonnes,58.28
Singapore,Australia,Export Quantity,Maize (corn),tonnes,0.08
Singapore,Australia,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,950.0
Singapore,Australia,Export Quantity,"Rice, paddy (rice milled equivalent)",tonnes,28.0
Singapore,Australia,Import Quantity,Wheat,tonnes,110551.53
Singapore,Bangladesh,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,323.0
Singapore,Bangladesh,Export Quantity,"Rice, paddy (rice milled equivalent)",tonnes,1.0
Singapore,Bangladesh,Import Quantity,Wheat,tonnes,2.82
Singapore,Barbados,Export Quantity,"Rice, paddy (rice milled equivalent)",tonnes,13.0
Singapore,Bhutan,Import Quantity,Maize (corn),tonnes,0.03
Singapore,Bhutan,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,0.0
Singapore,Brazil,Import Quantity,Maize (corn),tonnes,0.02
Singapore,Brunei Darussalam,Export Quantity,Maize (corn),tonnes,8.01
Singapore,Brunei Darussalam,Export Quantity,"Rice, paddy (rice milled equivalent)",tonnes,295.0
Singapore,Brunei Darussalam,Export Quantity,Wheat,tonnes,9.13
Singapore,Cambodia,Export Quantity,Maize (corn),tonnes,3.95
Singapore,Cambodia,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,5678.0
Singapore,Cambodia,Export Quantity,Wheat,tonnes,0.01
Singapore,Cameroon,Export Quantity,"Rice, paddy (rice milled equivalent)",tonnes,102.0
Singapore,Canada,Import Quantity,Maize (corn),tonnes,0.34
Singapore,Canada,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,0.0
Singapore,Canada,Import Quantity,Wheat,tonnes,16866.79
Singapore,"China, Hong Kong SAR",Export Quantity,Maize (corn),tonnes,1.13
Singapore,"China, Hong Kong SAR",Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,60.0
Singapore,"China, Hong Kong SAR",Export Quantity,"Rice, paddy (rice milled equivalent)",tonnes,1.0
Singapore,"China, mainland",Import Quantity,Maize (corn),tonnes,39.18
Singapore,"China, mainland",Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,327.0
Singapore,"China, mainland",Import Quantity,Wheat,tonnes,20.41
Singapore,"China, Taiwan Province of",Import Quantity,Maize (corn),tonnes,1.14
Singapore,"China, Taiwan Province of",Export Quantity,Maize (corn),tonnes,1.16
Singapore,"China, Taiwan Province of",Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,1542.0
Singapore,"China, Taiwan Province of",Export Quantity,"Rice, paddy (rice milled equivalent)",tonnes,53.0
Singapore,"China, Taiwan Province of",Import Quantity,Wheat,tonnes,0.18
Singapore,"China, Taiwan Province of",Export Quantity,Wheat,tonnes,0.08
Singapore,Denmark,Import Quantity,Wheat,tonnes,0.01
Singapore,Fiji,Export Quantity,"Rice, paddy (rice milled equivalent)",tonnes,12.0
Singapore,France,Import Quantity,Maize (corn),tonnes,0.37
Singapore,France,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,0.0
Singapore,France,Import Quantity,Wheat,tonnes,512.72
Singapore,Germany,Import Quantity,Wheat,tonnes,0.03
Singapore,Greece,Import Quantity,Maize (corn),tonnes,3.8
Singapore,India,Import Quantity,Maize (corn),tonnes,106.56
Singapore,India,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,138472.0
Singapore,India,Export Quantity,"Rice, paddy (rice milled equivalent)",tonnes,1.0
Singapore,India,Import Quantity,Wheat,tonnes,33.37
Singapore,Indonesia,Import Quantity,Maize (corn),tonnes,475.09
Singapore,Indonesia,Export Quantity,Maize (corn),tonnes,7.16
Singapore,Indonesia,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,43.0
Singapore,Indonesia,Export Quantity,"Rice, paddy (rice milled equivalent)",tonnes,102726.0
Singapore,Indonesia,Export Quantity,Wheat,tonnes,0.03
Singapore,Israel,Import Quantity,Maize (corn),tonnes,0.01
Singapore,Israel,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,0.0
Singapore,Italy,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,73.0
